rock,hour,temp_in_mean,temp_in_median,temp_in_sem,temp_in_mean_ci_low,temp_in_mean_ci_up,temp_in_median_ci_low,temp_in_median_ci_up,temp_out_mean,temp_out_median,temp_out_sem,temp_out_mean_ci_low,temp_out_mean_ci_up,temp_out_median_ci_low,temp_out_median_ci_up,temp_diff_mean,temp_diff_median,temp_diff_sem,temp_diff_mean_ci_low,temp_diff_mean_ci_up,temp_diff_median_ci_low,temp_diff_median_ci_up,hum_mean,hum_median,hum_sem,hum_mean_ci_low,hum_mean_ci_up,hum_median_ci_low,hum_median_ci_up
2,22,12.917181818181819,13.009,1.0875759352229308,11.097543181818182,15.009545454545457,10.506,13.509,12.590909090909092,12.5,1.1176643296263007,10.726136363636364,14.954545454545455,10.5,13.5,0.32627272727272727,0.505,0.0757873929200618,0.1899045454545454,0.4620909090909091,0.009,0.509,96.84545454545454,98.446,1.629422353661435,93.42090227272726,98.90472954545457,97.429,98.953
2,23,11.9075,12.5085,0.6911105756518111,10.656200000000002,13.008602500000002,10.506,13.509,11.5,12.0,0.6749485577105528,10.2,12.65,10.243750000000006,13.0,0.40750000000000003,0.5085,0.10016899609049587,0.2063,0.5086,0.505,0.509,98.2886,98.446,0.4564783358617479,97.372295,99.051805,97.684,99.457
3,0,12.0899,12.5915,0.6515817753743578,10.886500000000002,13.194244999999997,10.586,13.594,11.8,12.25,0.6110100926607787,10.6,12.85,10.25,13.5,0.2899,0.0935,0.08257608612667472,0.13840000000000002,0.4417,0.088,0.593,99.46400000000001,99.7325,0.5865861497777727,98.3052975,100.45541250000001,98.947,100.7745
3,1,12.0399,12.592,0.6786605672613929,10.686297499999998,13.193099999999998,10.586,14.095,11.8,12.5,0.6633249580710799,10.498750000000001,12.95,10.5,13.5,0.2399,0.33899999999999997,0.1305805370898231,-0.010099999999999993,0.4422025,0.092,0.591,99.4138,99.7325,0.48508099667306437,98.5172625,100.25160000000001,98.158,99.994
3,2,11.7389,11.839500000000001,0.6973172791332348,10.33375,12.9922,10.586,13.594,11.75,12.0,0.6881940940687525,10.55,12.951249999999998,10.493750000000006,14.0,-0.011100000000000013,0.08449999999999999,0.14556880389240912,-0.2634,0.24060249999999997,-0.406,0.34099999999999997,99.72619999999999,99.7325,0.5585574435792418,98.62794500000001,100.66841,98.93945000000001,101.036
3,3,11.889299999999999,11.589,0.7443382750992842,10.4857,13.1939475,10.586,14.094999999999999,11.55,11.25,0.7009913614937696,10.2,12.851249999999999,10.0,13.5,0.3393,0.34149999999999997,0.1870784772940668,-0.011407499999999987,0.694414999999999,0.077,0.596,99.8324,99.7325,0.4823971669347433,98.83329499999999,100.6184,99.4709875,101.036
3,4,11.8893,11.588999999999999,0.7880396359180024,10.4839575,13.342805,10.085,14.596,11.7,11.5,0.7272474743090475,10.35,13.0,10.0,13.5,0.1893,0.089,0.1257767908284796,-0.012799999999999995,0.393415,0.082,0.3445,99.6214,99.994,0.5703629487732643,98.512845,100.51441249999999,98.6805,100.5224625
3,5,11.9393,11.839500000000001,0.8085261769966936,10.4352925,13.343005,9.834,14.596,11.8,11.75,0.7753135566408671,10.3,13.15,9.5,14.0,0.13929999999999998,0.095,0.1577660750746004,-0.20931499999999997,0.4361075,-0.15754999999999994,0.589,99.5163,99.7325,0.583818656205275,98.30510500000001,100.56560000000002,98.421,101.036
3,6,11.9393,11.839500000000001,0.8015769187462091,10.433765000000001,13.4432,9.583,14.596,11.95,12.0,0.8043285674675767,10.55,13.45,9.743750000000006,14.0,-0.01070000000000001,0.08549999999999999,0.1634693345350538,-0.3111025,0.2833149999999999,-0.41,0.582,99.41210000000002,99.7325,0.5625943170309804,98.3064775,100.25410500000001,98.421,100.77600000000001
3,7,11.9392,11.839500000000001,0.8323262287775817,10.385197499999999,13.4432,9.583,14.602262499999995,11.9,11.75,0.7916228058025278,10.45,13.451249999999998,10.0,14.5,0.03919999999999999,0.0875,0.11750298341366107,-0.16410249999999998,0.2413,-0.4100499999999999,0.34249999999999997,99.5159,99.471,0.60354781546747,98.362595,100.5149225,98.946,100.516
3,8,11.839,11.588999999999999,0.8262594292620474,10.333750000000002,13.392805,9.583,15.097,11.7,11.5,0.8306623862918074,10.15,13.201249999999998,9.75,14.75,0.139,0.0945,0.11663894908839174,-0.06667999999999902,0.38382499999999997,-0.16099999999999998,0.578,99.88279999999999,100.255,0.5752247444839852,98.781095,100.721825,99.4705,100.516
3,9,11.81618181818182,11.088,0.7627621316121347,10.40240909090909,13.365363636363638,9.583,15.097,11.318181818181818,11.5,0.9250865494465598,9.590909090909092,13.045454545454545,9.0,15.0,0.498,0.098,0.34193704896449206,-0.0027454545454545214,1.2248568181818182,-0.41,0.598,99.36118181818182,99.994,0.7994883456786801,97.88014545454546,100.73721590909093,98.947,100.516
3,10,12.40881818181818,11.589,0.7593612724841585,11.133088636363636,13.821095454545457,10.085,15.598,12.045454545454545,11.0,0.7491041481619152,10.772727272727273,13.455681818181818,10.0,15.0,0.36336363636363633,0.585,0.07899024942442094,0.22472045454545456,0.5010022727272726,0.088,0.59,98.79827272727272,99.471,0.4828115214959722,97.78908409090909,99.56536363636364,98.421,99.994
3,11,13.092272727272727,12.09,0.7022449856244691,11.816636363636364,14.45882272727273,11.589,15.598,12.909090909090908,12.0,0.6735866746488255,11.590909090909092,14.227272727272727,11.0,15.5,0.1831818181818182,0.098,0.11377120726838483,-0.04537045454545453,0.36809318181818174,0.09,0.589,98.79745454545456,99.471,0.5237895546120234,97.69145,99.6144590909091,98.947,99.994
3,12,14.640727272727274,13.093,1.031676835332646,13.00181590909091,16.643561363636366,12.592,16.099,13.681818181818182,13.0,0.5771116453855956,12.58977272727273,14.727272727272727,12.5,15.5,0.9589090909090909,0.593,0.6267343420758033,0.18345227272727269,2.278563636363636,0.093,0.599,97.88645454545454,98.947,0.5974870308769181,96.77876590909091,98.94627727272729,95.242,99.471
3,13,14.777999999999999,14.095,0.652295164644183,13.592861363636366,16.14532045454545,13.093,16.099,15.318181818181818,13.5,0.9822810356806505,13.817045454545456,17.273863636363636,13.0,16.5,-0.5401818181818182,0.093,0.4208341460865511,-1.4025454545454545,0.09618863636363634,-0.904,0.101,97.83972727272727,98.947,0.5506865977356095,96.68172727272727,98.85099999999998,95.775,98.947
3,14,15.142363636363639,14.095,0.5628536911897712,14.231636363636364,16.28064090909091,14.095,16.099,15.363636363636363,14.5,0.5995866344669509,14.272727272727273,16.59090909090909,14.0,16.5,-0.2212727272727273,-0.401,0.18172992403359498,-0.54055,0.09763636363636362,-0.405,0.104,97.40554545454543,97.895,0.6411588707338152,96.05543863636363,98.55617727272728,95.242,98.947
3,15,15.233454545454544,14.596,0.5490511048185581,14.277181818181816,16.23509090909091,14.095,16.099,15.636363636363637,15.5,0.486597225129914,14.863636363636363,16.682954545454546,14.5,16.5,-0.4029090909090909,-0.405,0.17886259096379262,-0.7673704545454544,-0.03908409090909091,-0.905,0.099,97.21036363636364,97.895,0.7372156002977109,95.75863863636363,98.41675454545457,95.775,98.947
3,16,15.142454545454546,14.596,0.5208243180266584,14.277181818181816,16.235272727272726,14.095,16.099,15.5,15.0,0.4954336943068623,14.636363636363637,16.59090909090909,14.5,16.5,-0.35754545454545456,-0.396,0.18440017568697822,-0.7193068181818181,-0.03645909090909192,-0.905,0.099,97.30336363636364,97.895,0.8268592083379266,95.59731590909091,98.56238636363635,96.837,98.947
3,17,14.914727272727275,14.095,0.5498814928676424,13.912818181818182,16.007638636363637,13.594,16.099,15.318181818181818,15.0,0.5012381364396445,14.5,16.227272727272727,14.0,16.0,-0.40345454545454545,-0.4,0.17881215962498767,-0.7680022727272726,-0.08418181818181818,-0.906,0.098,97.10272727272726,98.421,1.0310061466257925,94.8563590909091,98.56373181818182,96.837,98.947
3,18,14.185727272727274,13.594,0.7331852561492975,13.001636363636363,15.597370454545455,12.592,15.598,14.454545454545455,13.5,0.5856408512147784,13.454545454545455,15.727272727272727,13.0,15.5,-0.26881818181818184,-0.407,0.20436628516562289,-0.6340136363636364,0.0970022727272727,-0.905,0.098,97.48227272727273,98.947,1.1344508170028125,95.13367954545456,99.18437045454546,96.837,99.471
3,19,13.729909090909091,13.594,0.8757548894789461,12.272363636363638,15.552577272727271,12.09,14.095,13.590909090909092,13.0,0.8028873514843496,12.272727272727273,15.363636363636363,11.5,14.5,0.13899999999999998,0.095,0.1582586490527453,-0.18055000000000002,0.4598181818181818,0.085,0.59,97.57027272727274,98.947,1.2888248776654085,94.92097272727273,99.42145909090908,96.307,99.471
3,20,13.365272727272727,13.093,0.9585022320921428,11.906413636363638,15.414368181818181,11.088,14.095,13.136363636363637,13.0,0.8818650409292927,11.680681818181819,15.001136363636363,11.5,14.0,0.2289090909090909,0.094,0.13735127193013702,-0.042013636363636364,0.5033636363636362,0.083,0.592,97.84581818181817,99.471,1.5010749410047448,94.69536136363635,99.8028181818182,97.895,100.516
