day,inside_mean,inside_median,inside_sem,inside_ci_lower_mean,inside_ci_upper_mean,inside_ci_lower_med,inside_ci_upper_med,outside_mean,outside_median,outside_sem,outside_ci_lower_mean,outside_ci_upper_mean,outside_ci_lower_med,outside_ci_upper_med,diff_mean,diff_median,diff_sem,diff_ci_lower_mean,diff_ci_upper_mean,diff_ci_lower_med,diff_ci_upper_med,hum_mean,hum_median,hum_sem,hum_ci_lower_mean,hum_ci_upper_mean,hum_ci_lower_med,hum_ci_upper_med,rock
11,10.875,8.0,1.4571941720554829,8.435937500000001,13.8125,5.5,12.512499999999989,10.387374999999999,6.7835,1.9182703191773036,7.012396875,14.36668333333333,5.034,14.032,0.4876250000000004,1.217,0.6285966536212554,-0.8043104166666655,1.5912520833333337,-0.5329999999999995,2.2165125000000003,94.28345833333333,103.34700000000001,3.525512070925777,87.13401770833333,100.62337604166667,93.99298750000001,104.976,8
12,13.25,9.5,1.5751121423154497,10.436979166666667,16.1875,7.5,14.0,14.59525,8.783,2.3236481251690093,10.386479166666668,18.97589583333333,6.783,14.532,-1.3452499999999998,0.4669999999999996,0.898749147366107,-3.3875552083333327,0.1753802083333334,-1.5329999999999997,0.9660000000000002,76.571625,86.55850000000001,3.8683766573446245,68.76229895833335,83.172353125,69.71950000000001,90.921,8
13,12.145833333333334,10.25,0.7610771154120093,10.791666666666666,13.604166666666666,9.5,13.0,12.324125,10.033,0.865335788289474,10.844686458333333,14.033252083333334,9.533,13.532,-0.1782916666666663,-0.0329999999999994,0.20065736604397386,-0.573917708333333,0.175838541666667,-0.532,0.22324999999999487,85.03408333333333,92.18100000000001,3.2494532633302535,78.66975416666666,91.13601770833334,83.62899999999999,95.4125875,8
14,13.604166666666666,11.25,1.217318851902848,11.499479166666667,16.104166666666668,10.0,12.5,14.511416666666667,11.532,1.554879443246775,11.886623958333335,17.658522916666662,10.033,12.532,-0.9072499999999994,-0.0329999999999994,0.4039826919541859,-1.7611343749999993,-0.22007812499999962,-0.5329999999999995,-0.032,81.25433333333332,91.172,5.174221723898932,71.43687395833334,90.40646875,81.554,100.274,8
15,5.583333333333333,5.0,0.6410381827089721,4.4375,6.854166666666667,4.0,6.5,5.575458333333334,4.284,0.8600343037040472,4.096623958333333,7.304333333333332,3.034,6.783,0.007875000000000113,0.4660000000000002,0.28683346372913865,-0.5757614583333327,0.5075427083333336,-0.0329999999999994,0.965,104.90270833333334,105.207,0.43614702380480874,103.99807812499999,105.70024895833333,104.5062,105.898,8
16,4.6875,2.25,1.0355162631071617,2.875,6.8125,1.0,5.5,4.742458333333333,2.035,1.2103113190642116,2.5555822916666666,7.098124999999999,0.535,6.2835,-0.05495833333333339,0.4649999999999999,0.29694550370546735,-0.7208020833333335,0.4654177083333333,-0.0330000000000003,0.46499999999999997,101.67291666666667,105.438,1.8656425340658,97.85559166666667,104.72748020833333,103.81450000000001,106.357,8
17,7.5,4.75,1.1168180732311115,5.4375,9.646354166666667,3.5,9.0,9.0335,3.534,2.09844968050087,5.304521875000001,13.074980208333333,2.035,10.801749999999982,-1.5335,0.4660000000000002,1.0688491593121636,-3.721011458333333,0.4657520833333334,-1.2892499999999942,0.9655,90.51479166666667,97.866,3.570904292656949,83.61411875,97.177371875,93.398,99.795,8
18,11.041666666666666,7.75,1.4623650274230275,8.374479166666667,13.876041666666666,6.0,12.0,12.387083333333335,7.033,2.17332895403611,8.366144791666667,16.283663541666666,5.534,13.532,-1.345416666666666,-0.5325000000000002,0.808986579573451,-2.9701666666666657,0.09154583333333352,-1.5329999999999997,0.7164999999999999,88.51183333333331,102.172,5.040696025620402,77.9876625,97.6875625,94.8495,103.581,8
19,6.395833333333333,5.0,0.8665373196397849,4.853645833333334,8.166666666666666,4.0,6.0,6.40875,4.534,1.1655342779514082,4.595980208333334,8.74166875,3.534,5.534,-0.012916666666666502,0.4660000000000002,0.4195847624574484,-0.8674812499999991,0.6532989583333334,-0.28400000000000025,0.9660000000000002,102.49158333333332,105.438,1.9352507850786014,98.08937395833334,105.40781666666668,104.512,105.898,8
20,5.6875,4.75,0.3804703658307206,4.999479166666667,6.479166666666667,4.5,6.5,6.221041666666667,4.534,0.6480564350737202,5.09625,7.512501041666667,4.034,7.033,-0.5335416666666666,-0.0339999999999998,0.3008653219523687,-1.1999177083333334,-0.07537395833333319,-0.783,-0.03350000000000005,103.74195833333334,104.512,0.42568357421833825,102.95674583333333,104.546396875,102.87700000000001,105.438,8
21,10.729166666666666,7.5,1.3361538894092908,8.270833333333334,13.479166666666666,6.0,11.5,12.345541666666664,6.5335,2.1614812486649786,8.449164583333335,16.596697916666663,5.034,14.282,-1.616374999999999,0.2160000000000002,0.9095629202217903,-3.450261458333331,0.07139062499999985,-1.0330000000000004,0.4660000000000002,91.56829166666667,104.048,4.187779478226839,83.77318020833334,98.7186375,93.933,104.976,8
22,10.75,7.75,1.1917591430622483,8.623958333333334,12.938020833333333,6.5,12.0,10.491166666666667,7.283,1.3250424011080928,8.074916666666667,13.157255208333332,6.533,12.032499999999999,0.2588333333333335,0.4660000000000002,0.3336014103180374,-0.36600104166666647,0.8222520833333332,-0.0309999999999988,0.9660000000000002,81.31320833333334,85.22749999999999,3.1841377259621693,75.35014270833334,87.24324062500001,72.814,92.935,8
23,5.666666666666667,3.75,0.9127055390245989,3.9786458333333337,7.417708333333333,3.25,5.75,5.658833333333333,3.534,1.1355974528323085,3.5967479166666667,8.013703125,2.7845,4.034,0.00783333333333347,0.4649999999999999,0.3921721129600814,-0.8467583333333327,0.6739229166666668,-0.0339999999999998,0.965,97.49779166666667,105.207,3.2878434393700346,89.81748333333334,102.93559270833332,104.04650000000001,105.438,8
24,2.75,2.25,0.5662615772883091,1.7916666666666667,4.0625,1.0,3.0,2.2222916666666666,1.035,0.9312024318736585,0.6394572916666665,4.200876041666667,-0.465,3.0345,0.5277083333333333,0.965,0.3808282805574489,-0.2218749999999997,1.1730031250000001,0.4650000000000001,1.465,106.2315,107.042,0.6170629768437774,104.75907708333332,107.20896354166669,105.898,107.724,8
25,8.895833333333334,5.75,1.3984266413566493,6.416666666666667,11.6875,3.75,11.0,9.845916666666666,4.784,2.154860556466244,5.824546875000001,13.889205208333331,3.034,11.283,-0.9500833333333332,0.2155,0.8780372316324918,-2.8452927083333335,0.6546635416666658,-0.5330000000000004,0.9655250000000001,91.51650000000001,105.207,4.5604849546664585,82.11331458333332,99.35827604166667,99.795,105.44375,8
26,9.958333333333334,6.75,1.1729579336061726,7.686979166666667,12.188020833333333,6.0,10.5,10.741291666666664,6.034,1.5956852992366257,8.01258125,14.011542708333332,5.534,11.556999999999977,-0.7829583333333329,0.4660000000000002,0.4718210537996104,-1.740836458333333,0.07075312500000035,-0.5329999999999999,0.4660000000000002,85.35508333333333,91.679,4.247020914932252,77.53384791666667,93.21964895833334,86.818,103.113,8
27,12.0625,8.75,1.3298116421595911,9.645312500000001,14.750520833333333,7.5,14.5,12.949291666666667,8.283,1.8296822301509938,9.594411458333335,16.307894791666662,7.033,12.032,-0.8867916666666664,0.4660000000000002,0.5907499286376482,-2.1785208333333324,0.17533645833333356,-0.7829999999999999,0.4670000000000001,80.952625,93.6825,4.729073996594121,71.29214062500002,89.39155520833334,71.856,98.83251249999999,8
28,12.958333333333334,11.5,0.68227870189032,11.832812500000001,14.354166666666666,11.0,13.5,13.303166666666664,11.532,0.8107947672434572,11.823647916666665,14.907684375,11.033,13.782,-0.34483333333333294,-0.0329999999999994,0.21017703602779714,-0.7405427083333329,0.03000000000000025,-0.532,-0.032,72.898625,78.322,3.3352872118533563,66.32231458333332,79.10096354166667,75.3115,79.675,8
29,9.520833333333334,9.5,0.9997640875108132,7.686979166666667,11.583854166666667,5.5,12.0,9.657874999999999,9.283,1.0610117630248848,7.533290625,11.657501041666665,5.7835,12.032,-0.1370416666666665,-0.032,0.1727664344325769,-0.5119166666666665,0.1750833333333335,-0.28922499999999424,0.4660000000000002,90.04866666666668,102.644,3.6787563527828393,82.50696458333334,96.76350416666665,77.778,104.512,8
30,3.7708333333333335,3.0,0.5598097233243653,2.7708333333333335,4.938020833333333,2.0,5.0,3.90925,2.7845,0.8654651493958844,2.3674385416666675,5.763603125,2.035,4.534,-0.13841666666666666,0.2155,0.33224464923373026,-0.867852083333333,0.4036802083333329,-0.5334999999999996,0.7155,106.72108333333334,106.814,0.45529805063876466,105.78373333333333,107.52996875000001,106.357,108.4025,8
31,8.645833333333334,5.5,1.1696955377217542,6.541666666666667,11.063541666666666,5.0,10.25,9.845749999999997,5.034,1.938538194262868,6.262997916666666,13.845853125,4.034,8.533,-1.1999166666666663,0.4660000000000002,0.8883702875569451,-2.9910479166666657,0.29954375000000033,-0.0339999999999998,0.965,98.7325,104.976,2.625621784191926,92.87505520833332,103.167965625,102.15350000000001,105.438,8
32,12.041666666666666,8.5,1.5594838037951908,8.958333333333334,15.105208333333332,6.0,13.0,12.699708333333332,7.0335,2.3067791669174826,8.386144791666668,17.408705208333334,4.534,12.532499999999999,-0.6580416666666659,0.7160000000000002,0.8753444238879706,-2.4706520833333316,0.9043833333333338,-0.5324999999999998,1.4660000000000002,88.74666666666667,103.346,4.5625092756175984,79.80751562500001,96.963490625,85.7585,104.976,8
33,12.479166666666666,8.75,1.463158425633539,9.853645833333333,15.354166666666666,7.25,13.524999999999977,12.907708333333332,8.033,1.8774396104446467,9.699151041666667,16.553851041666665,6.533,17.032,-0.4285416666666664,0.9660000000000002,0.5660810389671606,-1.5532104166666663,0.6545479166666668,-1.0330000000000004,1.2160000000000002,70.44420833333332,82.35300000000001,4.407542170578946,61.43041041666667,79.18589479166666,47.398,86.299,8
34,22.1875,22.0,0.24415726845443378,21.708333333333332,22.666666666666668,21.75,22.5,22.218541666666663,22.031,0.2755063716034206,21.656124999999992,22.73933333333333,22.031,22.781,-0.031041666666665524,-0.2809999999999988,0.16206883131539268,-0.3018333333333321,0.3022916666666678,-0.5309999999999988,-0.0309999999999988,57.59479166666666,60.457499999999996,1.150331067624407,55.117628125,59.75617291666667,58.0805,61.342,8
35,20.775,20.5,0.23640676363999574,20.35,21.225,20.0,21.5,21.281,21.031,0.233677690757793,20.855375000000002,21.731,20.531,21.781,-0.5059999999999988,-0.5309999999999988,0.025000000000000005,-0.5309999999999988,-0.4559999999999988,-0.5309999999999988,-0.5309999999999988,61.01654999999998,60.753,0.20274886559485356,60.604641250000014,61.40052000000001,60.753,61.342,8
